WORD	ANNOTATOR_ID	RELEVANCE	VALENCE	AROUSAL	EXPRESSED_MORAL
intemperate	0FBCF9E6E8EA2D758E4423A0AF949CAF	1	5	5	4
lax	44F556E275E2E4D7E37B07D9CB6C422F	1	5	2	2
lax	382235231A1554D2CF102326A186B317	1	3	6	3
lax	328DA17593A61A80331F656D235924D7	1	2	5	2
lax	3878807D71C2653AB071D55EAE734844	1	5	2	3
lax	4519A9BF578F30C8200843E521E6D0BA	1	5	5	2
lax	9C2E01F223AE7768BC0D9843A50A88A5	1	7	2	4
limpid	9F11D5420A244BE16C9407E0EBC5B622	1	5	5	3
limpid	4421B680A2D0528F28657CE8CDB37B7F	1	6	7	5
limpid	0FBCF9E6E8EA2D758E4423A0AF949CAF	1	5	5	5
limpid	9CA5DC9F99D33A9100D33F0B1C3C88D9	1	6	6	4
limpid	71ACC03191C7ED446B89D9364466BF83	1	4	5	4
limpid	0DEC82E7ADCD15A80B326F6C17B26156	1	5	5	5
maiden	B37B34AC8BF93F00749321C38A4FB311	1	8	5	8
maiden	382235231A1554D2CF102326A186B317	1	8	8	8
maiden	ACDD6FA536A0E1CE6C65A3F5687F3BAC	1	9	9	9
maiden	3CDD533C51DD875FFF5047BC36C8013C	1	7	7	5
maiden	DE21C0E0EBA900C2C522DD2AB21EC6F1	1	5	1	7
modesty	E1AEB88F139FA203F79AF7DF687584F6	1	7	6	6
modesty	CBCA895F2198D1F92E028E41EB07F425	1	1	6	9
modesty	9B283B91BED0593732408E71DCB958CC	1	5	5	9
modesty	6D3A3D88E8B8723EC92B48EED8ADCC81	1	5	4	9
modesty	9C2E01F223AE7768BC0D9843A50A88A5	1	3	4	9
obscene	476B18507C04D8F7F280E2AAF8E7FFB8	1	4	4	1
obscene	CDF5C4F7BFE80238E37DF425E68DA37D	1	1	3	1
obscene	6D3A3D88E8B8723EC92B48EED8ADCC81	1	5	3	2
obscene	D6F12FBD96E07B40FE03E40D4F91D0C8	1	2	5	1
obscene	7CA3E2D48A821D8A31AF4F3F6E60C1DB	1	3	6	2
pervert	382235231A1554D2CF102326A186B317	1	3	7	2
pervert	133A7FC3883AA857DEC2FE736035F72E	1	1	7	1
pervert	17B3FBC4AC55D595225F84535BE4F193	1	5	5	6
pervert	12B3A16AD0AE1C8C6BDED1AB6445EE6E	1	1	1	1
pervert	D666A838B0049A29D46688C4BA6DE562	1	5	2	1
pervert	37D42C3085835AC2E88EC4549B7DD1E7	1	7	9	8
piety	3878807D71C2653AB071D55EAE734844	1	6	1	8
piety	BCC3FDECA7E357C86CE9B1AA10187BDF	1	6	7	6
piety	CBCA895F2198D1F92E028E41EB07F425	1	2	6	9
piety	85CD358454F9332285BAF07D70D83AA3	1	5	2	9
piety	F97D7A4CB94ED478832ABF67B335C6AE	1	5	5	8
pious	84FEF9EC0F2118F514F459BC09442B44	1	5	2	9
pious	50F1D17435B53F4BE0F5D1F47C8D7826	1	6	6	8
pious	BCC3FDECA7E357C86CE9B1AA10187BDF	1	6	7	5
pious	FBA75F1BB5BC48743C59EBD9782B6659	1	3	5	8
pious	FFAE76C0572CBFE2302F37419B438E35	1	1	1	5
preserve	382235231A1554D2CF102326A186B317	1	7	7	7
preserve	133A7FC3883AA857DEC2FE736035F72E	1	8	3	7
preserve	CBCA895F2198D1F92E028E41EB07F425	1	1	8	9
preserve	D6F12FBD96E07B40FE03E40D4F91D0C8	1	5	5	7
preserve	FC589FA41270E582A8739C54A2EE996A	1	4	4	7
preserve	37D42C3085835AC2E88EC4549B7DD1E7	1	7	9	4
pristine	3878807D71C2653AB071D55EAE734844	1	9	1	9
pristine	72210C9280BA0C3EAE088D6567D51EC2	1	8	7	9
pristine	6D3A3D88E8B8723EC92B48EED8ADCC81	1	8	6	9
pristine	B778FDC5991619C6D86F71BA87A95FE6	1	6	4	9
pristine	ED6CD4280DDF769BDC7E11BCEDC67366	1	4	4	4
pristine	1CE4D361B7E1437EEBF7EF4BC750E5FE	1	5	5	2
profanatory	BCC3FDECA7E357C86CE9B1AA10187BDF	1	5	6	5
profanatory	4519A9BF578F30C8200843E521E6D0BA	1	5	5	2
profanatory	D6F12FBD96E07B40FE03E40D4F91D0C8	1	4	5	2
profanatory	85CD358454F9332285BAF07D70D83AA3	1	5	5	2
profanatory	DE21C0E0EBA900C2C522DD2AB21EC6F1	1	6	6	3
profanity	84FEF9EC0F2118F514F459BC09442B44	1	5	5	2
profanity	3878807D71C2653AB071D55EAE734844	1	4	3	3
profanity	E880D3B6BCC7E439CF9E61AB991C6FA1	1	2	2	1
profanity	FC589FA41270E582A8739C54A2EE996A	1	5	5	6
profanity	FFAE76C0572CBFE2302F37419B438E35	1	1	2	1
profligate	736E229C8F6AEB8A0B565E3282CD443C	1	3	6	1
profligate	B778FDC5991619C6D86F71BA87A95FE6	1	3	4	2
profligate	A63FB58F58852B56E6A3CA1358BB371E	1	3	5	2
profligate	12B3A16AD0AE1C8C6BDED1AB6445EE6E	1	4	4	3
profligate	85CD358454F9332285BAF07D70D83AA3	1	5	5	3
profligate	7DC67BBF88C50FC5307BB1D499262BDD	1	4	7	6
profligate	F97D7A4CB94ED478832ABF67B335C6AE	1	3	3	3
promiscuous	4519A9BF578F30C8200843E521E6D0BA	1	5	5	2
promiscuous	9B283B91BED0593732408E71DCB958CC	1	6	8	3
promiscuous	9C2E01F223AE7768BC0D9843A50A88A5	1	4	5	2
promiscuous	12B3A16AD0AE1C8C6BDED1AB6445EE6E	1	1	1	1
promiscuous	652003367F76973727FB50F81D808A43	1	4	7	1
prostitution	27C3C833B6338C7705E1CEAD486656A9	1	1	3	1
prostitution	6D3A3D88E8B8723EC92B48EED8ADCC81	1	4	6	1
prostitution	F6D32999509E123447B7A586F53E4F13	1	5	5	5
prostitution	B0CB2A2931329F9B1C4F8301DBA3D962	1	2	5	1
prostitution	37D42C3085835AC2E88EC4549B7DD1E7	1	6	8	7
prostitution	1CE4D361B7E1437EEBF7EF4BC750E5FE	1	3	7	4
pure	3BDE5DB64B352A3E6461B98DB094C221	1	8	9	9
pure	6D3A3D88E8B8723EC92B48EED8ADCC81	1	9	5	9
pure	F6D1E29EE791C3C3AB10A6244F67718F	1	6	5	9
pure	A63FB58F58852B56E6A3CA1358BB371E	1	9	5	9
pure	9ADD0ACCFEDEACE5717A3262B7BF41FB	1	5	5	9
pure	BD581F60AB9DCF0721CDE3376393F0A2	1	8	8	9
pure	9CF68A9F4DA2D683502B19728F0E0200	1	5	4	9
pureblood	BCC3FDECA7E357C86CE9B1AA10187BDF	1	5	6	7
pureblood	27C3C833B6338C7705E1CEAD486656A9	1	9	8	9
pureblood	A63FB58F58852B56E6A3CA1358BB371E	1	5	5	7
pureblood	85CD358454F9332285BAF07D70D83AA3	1	1	8	9
pureblood	9ADD0ACCFEDEACE5717A3262B7BF41FB	1	7	6	5
pureblood	9CF68A9F4DA2D683502B19728F0E0200	1	2	6	5
purebred	A1D4E5551D1C35454170A198274C66BB	1	5	1	9
purebred	133A7FC3883AA857DEC2FE736035F72E	1	5	5	8
purebred	7035D5B69A7099407AF2785443AEE603	1	5	5	5
purebred	FBA75F1BB5BC48743C59EBD9782B6659	1	6	6	7
purebred	12B3A16AD0AE1C8C6BDED1AB6445EE6E	1	6	6	5
purity	B778FDC5991619C6D86F71BA87A95FE6	1	6	4	9
purity	F6D32999509E123447B7A586F53E4F13	1	8	2	9
purity	9C2E01F223AE7768BC0D9843A50A88A5	1	6	7	9
purity	FFAE76C0572CBFE2302F37419B438E35	1	6	1	9
purity	89BA7FECF021F5557FD8785B8947AB6B	1	7	6	9
purity	361B5614BCA7387EAC0939436228E942	1	9	9	9
purity	1CE4D361B7E1437EEBF7EF4BC750E5FE	1	5	8	1
refined	9F11D5420A244BE16C9407E0EBC5B622	1	4	5	7
refined	BCC3FDECA7E357C86CE9B1AA10187BDF	1	5	6	5
refined	927C72C515189A6068C4C3A5180CEAED	1	5	5	5
refined	9ADD0ACCFEDEACE5717A3262B7BF41FB	1	5	5	9
refined	0FBCF9E6E8EA2D758E4423A0AF949CAF	1	7	7	7
refined	9CF68A9F4DA2D683502B19728F0E0200	1	5	5	7
refined	0DEC82E7ADCD15A80B326F6C17B26156	1	7	4	8
repulsive	9CA2550B5F0B161DB7D466B1E481E8B7	1	3	6	1
repulsive	A1D4E5551D1C35454170A198274C66BB	1	1	5	1
repulsive	6FDC176B32102D0FD3346891DB2B7CE8	1	5	5	3
repulsive	7CA3E2D48A821D8A31AF4F3F6E60C1DB	1	3	4	3
repulsive	9C2E01F223AE7768BC0D9843A50A88A5	1	3	5	2
repulsive	D666A838B0049A29D46688C4BA6DE562	1	5	1	2
ruin	7EDBE0DF68F3ECE02C11A7C1C061D7D4	1	1	6	1
ruin	CDF5C4F7BFE80238E37DF425E68DA37D	1	3	3	1
ruin	F6D32999509E123447B7A586F53E4F13	1	2	5	1
ruin	ED6CD4280DDF769BDC7E11BCEDC67366	1	4	4	1
ruin	652003367F76973727FB50F81D808A43	1	5	5	5
sacred	CDF5C4F7BFE80238E37DF425E68DA37D	1	5	3	9
sacred	72210C9280BA0C3EAE088D6567D51EC2	1	8	4	9
sacred	4519A9BF578F30C8200843E521E6D0BA	1	5	5	9
sacred	9B283B91BED0593732408E71DCB958CC	1	7	5	9
sacred	89BA7FECF021F5557FD8785B8947AB6B	1	1	1	9
sacredness	9F11D5420A244BE16C9407E0EBC5B622	1	7	6	8
sacredness	133A7FC3883AA857DEC2FE736035F72E	1	7	4	8
sacredness	9035EBF4A80815ABC88F291EB0F29C0D	1	5	5	8
sacredness	17B3FBC4AC55D595225F84535BE4F193	1	8	7	9
sacredness	B0CB2A2931329F9B1C4F8301DBA3D962	1	6	3	9
saint	DA6AA13408B7C56BCF5D7BAD7FDBBFAA	1	5	2	8
saint	E1AEB88F139FA203F79AF7DF687584F6	1	6	5	7
saint	9CA2550B5F0B161DB7D466B1E481E8B7	1	7	4	9
saint	50F1D17435B53F4BE0F5D1F47C8D7826	1	6	6	9
saint	133A7FC3883AA857DEC2FE736035F72E	1	9	1	9
saint	361B5614BCA7387EAC0939436228E942	1	9	5	9
sainthood	476B18507C04D8F7F280E2AAF8E7FFB8	1	6	3	9
sainthood	F6D32999509E123447B7A586F53E4F13	1	8	1	9
sainthood	7CA3E2D48A821D8A31AF4F3F6E60C1DB	1	5	5	7
sainthood	A63FB58F58852B56E6A3CA1358BB371E	1	9	5	9
sainthood	BD581F60AB9DCF0721CDE3376393F0A2	1	7	7	9
saintlike	3878807D71C2653AB071D55EAE734844	1	7	2	9
saintlike	9B283B91BED0593732408E71DCB958CC	1	6	3	9
saintlike	6D3A3D88E8B8723EC92B48EED8ADCC81	1	8	3	9
saintlike	FFAE76C0572CBFE2302F37419B438E35	1	5	1	9
saintlike	3CDD533C51DD875FFF5047BC36C8013C	1	5	5	9
saintliness	736E229C8F6AEB8A0B565E3282CD443C	1	6	2	9
saintliness	7035D5B69A7099407AF2785443AEE603	1	9	9	9
saintliness	17B3FBC4AC55D595225F84535BE4F193	1	8	8	9
saintliness	D259B7D84FDCB9B687B41AC0463CC8A4	1	3	5	3
saintliness	DE21C0E0EBA900C2C522DD2AB21EC6F1	1	5	5	9
sick	DA6AA13408B7C56BCF5D7BAD7FDBBFAA	1	5	5	2
sick	50F1D17435B53F4BE0F5D1F47C8D7826	1	5	5	2
sick	F6D1E29EE791C3C3AB10A6244F67718F	1	5	5	4
sick	FBA75F1BB5BC48743C59EBD9782B6659	1	2	6	4
sick	DE21C0E0EBA900C2C522DD2AB21EC6F1	1	5	3	1
sickening	84FEF9EC0F2118F514F459BC09442B44	1	3	4	2
sickening	E935E44C874CAA83E12C7E40BDF97DBD	1	1	2	1
sickening	F6D32999509E123447B7A586F53E4F13	1	2	5	2
sickening	FFAE76C0572CBFE2302F37419B438E35	1	1	3	1
sickening	D666A838B0049A29D46688C4BA6DE562	1	5	5	3
sickening	DE21C0E0EBA900C2C522DD2AB21EC6F1	1	3	5	1
sin	BD7BAC8E9D7326073CAEE7890D821A5E	1	5	5	1
sin	72210C9280BA0C3EAE088D6567D51EC2	1	1	4	1
sin	4519A9BF578F30C8200843E521E6D0BA	1	5	5	1
sin	17B3FBC4AC55D595225F84535BE4F193	1	6	8	6
sin	F15BBE2EC0C76ECDC79E67072AFA13AB	1	2	3	1
sinner	133A7FC3883AA857DEC2FE736035F72E	1	1	8	1
sinner	FBA75F1BB5BC48743C59EBD9782B6659	1	4	6	2
sinner	167524568E2482B4FBE330252D2C245C	1	3	5	2
sinner	17B3FBC4AC55D595225F84535BE4F193	1	5	5	1
sinner	F15BBE2EC0C76ECDC79E67072AFA13AB	1	1	4	2
slut	B37B34AC8BF93F00749321C38A4FB311	1	5	5	8
slut	736E229C8F6AEB8A0B565E3282CD443C	1	2	3	1
slut	9CA2550B5F0B161DB7D466B1E481E8B7	1	5	5	1
slut	9035EBF4A80815ABC88F291EB0F29C0D	1	5	5	5
slut	89BA7FECF021F5557FD8785B8947AB6B	1	5	2	1
slut	361B5614BCA7387EAC0939436228E942	1	1	5	1
slut	37D42C3085835AC2E88EC4549B7DD1E7	1	7	6	4
sluttish	736E229C8F6AEB8A0B565E3282CD443C	1	5	5	1
sluttish	E935E44C874CAA83E12C7E40BDF97DBD	1	2	3	2
sluttish	D6F12FBD96E07B40FE03E40D4F91D0C8	1	2	5	1
sluttish	927C72C515189A6068C4C3A5180CEAED	1	6	7	1
sluttish	85CD358454F9332285BAF07D70D83AA3	1	3	7	1
sluttish	9ADD0ACCFEDEACE5717A3262B7BF41FB	1	5	5	2
stainable	E1AEB88F139FA203F79AF7DF687584F6	1	6	5	5
stainable	ACDD6FA536A0E1CE6C65A3F5687F3BAC	1	5	5	5
stainable	BCC3FDECA7E357C86CE9B1AA10187BDF	1	5	6	5
stainable	6D3A3D88E8B8723EC92B48EED8ADCC81	1	5	3	3
stainable	B0CB2A2931329F9B1C4F8301DBA3D962	1	6	5	6
stained	50F1D17435B53F4BE0F5D1F47C8D7826	1	5	5	2
stained	ED6CD4280DDF769BDC7E11BCEDC67366	1	5	5	1
stained	FC589FA41270E582A8739C54A2EE996A	1	3	4	4
stained	D259B7D84FDCB9B687B41AC0463CC8A4	1	5	6	3
stained	3CDD533C51DD875FFF5047BC36C8013C	1	5	5	3
stainer	BCC3FDECA7E357C86CE9B1AA10187BDF	1	5	6	5
stainer	A63FB58F58852B56E6A3CA1358BB371E	1	3	5	1
stainer	12B3A16AD0AE1C8C6BDED1AB6445EE6E	1	5	5	5
stainer	7DC67BBF88C50FC5307BB1D499262BDD	1	6	5	8
stainer	BD581F60AB9DCF0721CDE3376393F0A2	1	5	5	3
stainer	F97D7A4CB94ED478832ABF67B335C6AE	1	2	8	2
stainless	B37B34AC8BF93F00749321C38A4FB311	1	5	5	8
stainless	9F11D5420A244BE16C9407E0EBC5B622	1	6	5	8
stainless	BCC3FDECA7E357C86CE9B1AA10187BDF	1	5	6	5
stainless	ED6CD4280DDF769BDC7E11BCEDC67366	1	5	5	9
stainless	1CE4D361B7E1437EEBF7EF4BC750E5FE	1	6	8	2
sterile	CDF5C4F7BFE80238E37DF425E68DA37D	1	6	4	9
sterile	72210C9280BA0C3EAE088D6567D51EC2	1	2	3	7
sterile	E880D3B6BCC7E439CF9E61AB991C6FA1	1	6	5	9
sterile	ED6CD4280DDF769BDC7E11BCEDC67366	1	5	5	5
sterile	F15BBE2EC0C76ECDC79E67072AFA13AB	1	6	2	9
sterilisation	736E229C8F6AEB8A0B565E3282CD443C	1	3	5	5
sterilisation	7035D5B69A7099407AF2785443AEE603	1	5	5	5
sterilisation	FBA75F1BB5BC48743C59EBD9782B6659	1	4	6	7
sterilisation	3CDD533C51DD875FFF5047BC36C8013C	1	5	5	1
sterilisation	7DC67BBF88C50FC5307BB1D499262BDD	1	7	5	6
tainted	3878807D71C2653AB071D55EAE734844	1	3	2	1
tainted	CDF5C4F7BFE80238E37DF425E68DA37D	1	1	8	1
tainted	27C3C833B6338C7705E1CEAD486656A9	1	1	3	1
tainted	B0CB2A2931329F9B1C4F8301DBA3D962	1	2	5	1
tainted	D259B7D84FDCB9B687B41AC0463CC8A4	1	6	7	6
tarnish	476B18507C04D8F7F280E2AAF8E7FFB8	1	5	5	5
tarnish	328DA17593A61A80331F656D235924D7	1	1	5	1
tarnish	BCC3FDECA7E357C86CE9B1AA10187BDF	1	5	6	5
tarnish	4519A9BF578F30C8200843E521E6D0BA	1	5	5	2
tarnish	D6F12FBD96E07B40FE03E40D4F91D0C8	1	2	5	3
tarnish	37D42C3085835AC2E88EC4549B7DD1E7	1	8	7	6
tramp	476B18507C04D8F7F280E2AAF8E7FFB8	1	4	5	2
tramp	9CA2550B5F0B161DB7D466B1E481E8B7	1	5	4	4
tramp	B0CB2A2931329F9B1C4F8301DBA3D962	1	1	5	1
tramp	7DC67BBF88C50FC5307BB1D499262BDD	1	3	2	8
tramp	652003367F76973727FB50F81D808A43	1	2	6	2
trashy	84FEF9EC0F2118F514F459BC09442B44	1	3	5	1
trashy	476B18507C04D8F7F280E2AAF8E7FFB8	1	5	5	2
trashy	ACDD6FA536A0E1CE6C65A3F5687F3BAC	1	1	7	1
trashy	27C3C833B6338C7705E1CEAD486656A9	1	1	3	1
trashy	12B3A16AD0AE1C8C6BDED1AB6445EE6E	1	2	2	2
unadulterated	84FEF9EC0F2118F514F459BC09442B44	1	5	5	5
unadulterated	B37B34AC8BF93F00749321C38A4FB311	1	8	8	8
unadulterated	E935E44C874CAA83E12C7E40BDF97DBD	1	5	5	5
unadulterated	F6D1E29EE791C3C3AB10A6244F67718F	1	5	5	5
unadulterated	ED6CD4280DDF769BDC7E11BCEDC67366	1	5	6	5
unadulterated	F15BBE2EC0C76ECDC79E67072AFA13AB	1	7	3	8
unchaste	7EDBE0DF68F3ECE02C11A7C1C061D7D4	1	4	2	2
unchaste	BD7BAC8E9D7326073CAEE7890D821A5E	1	5	5	1
unchaste	CBCA895F2198D1F92E028E41EB07F425	1	1	7	1
unchaste	F6D1E29EE791C3C3AB10A6244F67718F	1	4	5	2
unchaste	7035D5B69A7099407AF2785443AEE603	1	1	1	1
uncleanliness	44F556E275E2E4D7E37B07D9CB6C422F	1	8	8	7
uncleanliness	B37B34AC8BF93F00749321C38A4FB311	1	5	6	3
uncleanliness	736E229C8F6AEB8A0B565E3282CD443C	1	3	5	3
uncleanliness	1FD1B2321B3108A445CB7AC2A1317AE8	1	7	9	4
uncleanliness	E935E44C874CAA83E12C7E40BDF97DBD	1	2	3	1
uncleanliness	133A7FC3883AA857DEC2FE736035F72E	1	2	5	1
uncleanliness	7035D5B69A7099407AF2785443AEE603	1	5	5	1
uncleanliness	927C72C515189A6068C4C3A5180CEAED	1	3	5	7
uncleanliness	361B5614BCA7387EAC0939436228E942	1	1	5	1
upright	9CA2550B5F0B161DB7D466B1E481E8B7	1	5	6	7
upright	ACDD6FA536A0E1CE6C65A3F5687F3BAC	1	5	5	5
upright	CDF5C4F7BFE80238E37DF425E68DA37D	1	1	7	6
upright	A1D4E5551D1C35454170A198274C66BB	1	5	1	6
upright	7CA3E2D48A821D8A31AF4F3F6E60C1DB	1	5	5	6
virgin	7EDBE0DF68F3ECE02C11A7C1C061D7D4	1	9	1	9
virgin	44F556E275E2E4D7E37B07D9CB6C422F	1	8	1	9
virgin	E1AEB88F139FA203F79AF7DF687584F6	1	8	7	8
virgin	1FD1B2321B3108A445CB7AC2A1317AE8	1	5	6	5
virgin	167524568E2482B4FBE330252D2C245C	1	5	5	7
virgin	B0CB2A2931329F9B1C4F8301DBA3D962	1	5	4	9
virgin	FC589FA41270E582A8739C54A2EE996A	1	8	7	7
virtuous	9CA2550B5F0B161DB7D466B1E481E8B7	1	7	4	8
virtuous	CDF5C4F7BFE80238E37DF425E68DA37D	1	5	6	9
virtuous	FC589FA41270E582A8739C54A2EE996A	1	4	5	6
virtuous	1CE4D361B7E1437EEBF7EF4BC750E5FE	1	6	8	3
virtuous	DE21C0E0EBA900C2C522DD2AB21EC6F1	1	6	5	9
wanton	7EDBE0DF68F3ECE02C11A7C1C061D7D4	1	2	5	2
wanton	84FEF9EC0F2118F514F459BC09442B44	1	4	5	1
wanton	50F1D17435B53F4BE0F5D1F47C8D7826	1	5	5	2
wanton	9C2E01F223AE7768BC0D9843A50A88A5	1	2	2	5
wanton	FC589FA41270E582A8739C54A2EE996A	1	4	5	3
wholesome	84FEF9EC0F2118F514F459BC09442B44	1	7	6	9
wholesome	382235231A1554D2CF102326A186B317	1	8	6	8
wholesome	72210C9280BA0C3EAE088D6567D51EC2	1	9	1	9
wholesome	D6F12FBD96E07B40FE03E40D4F91D0C8	1	5	5	7
wholesome	DE21C0E0EBA900C2C522DD2AB21EC6F1	1	6	3	9
whore	DA6AA13408B7C56BCF5D7BAD7FDBBFAA	1	4	2	1
whore	E880D3B6BCC7E439CF9E61AB991C6FA1	1	1	4	1
whore	FBA75F1BB5BC48743C59EBD9782B6659	1	2	5	1
whore	167524568E2482B4FBE330252D2C245C	1	2	5	2
whore	652003367F76973727FB50F81D808A43	1	3	8	1
wicked	476B18507C04D8F7F280E2AAF8E7FFB8	1	5	5	2
wicked	A1D4E5551D1C35454170A198274C66BB	1	2	7	1
wicked	27C3C833B6338C7705E1CEAD486656A9	1	2	2	1
wicked	133A7FC3883AA857DEC2FE736035F72E	1	4	6	5
wicked	7035D5B69A7099407AF2785443AEE603	1	5	5	1
wicked	927C72C515189A6068C4C3A5180CEAED	1	5	5	2
wretched	27C3C833B6338C7705E1CEAD486656A9	1	1	2	1
wretched	FBA75F1BB5BC48743C59EBD9782B6659	1	2	5	2
wretched	B0CB2A2931329F9B1C4F8301DBA3D962	1	1	5	2
wretched	85CD358454F9332285BAF07D70D83AA3	1	2	2	2
wretched	9ADD0ACCFEDEACE5717A3262B7BF41FB	1	3	4	1
wretched	BD581F60AB9DCF0721CDE3376393F0A2	1	5	5	1
wretched	9CF68A9F4DA2D683502B19728F0E0200	1	5	5	4
wretchedness	DA6AA13408B7C56BCF5D7BAD7FDBBFAA	1	5	1	4
wretchedness	9B283B91BED0593732408E71DCB958CC	1	2	5	1
wretchedness	6D3A3D88E8B8723EC92B48EED8ADCC81	1	3	5	2
wretchedness	D259B7D84FDCB9B687B41AC0463CC8A4	1	5	6	5
wretchedness	DE21C0E0EBA900C2C522DD2AB21EC6F1	1	5	3	1
