word,score,freq
resulting,3.8699957709759474,794
addiction,8.218827510718256,794
manufacturing,6.199208285659552,794
coin,5.085954963578843,794
hundred,0.3659823008347302,793
sounds,5.363127840508241,793
taught,6.8054710573051125,793
associate,-1.3103081345034298,792
admitted,-5.256279048626311,792
platform,-8.045679974369705,791
brand,3.444778760196641,791
driver,-4.138435343746096,791
tariffs,1.249167809728533,790
catholic,-4.110595311736688,790
enemies,1.759961919800844,790
licensing,0.1539328487124294,790
reputation,5.750017435755581,789
severe,4.908760058810003,789
challenges,2.102855517761782,789
coercion,9.928481590002775,789
facing,-0.8769086566753685,788
auto,-0.4513548237155191,788
inspired,-1.908027393743396,788
welcome,1.0149129811907187,787
successfully,-2.4890524996444583,787
worried,2.1469045954872854,787
portion,5.698050609731581,787
losses,5.479542093351483,786
representative,-8.824644273612648,785
howard,-11.3033600714989,784
print,0.6562799067469314,784
adds,3.727160419570282,784
depends,6.844040049239993,784
comment,-5.93870396586135,783
folks,1.5264095938764513,783
replaced,1.3229823163128458,783
critic,-4.498336723074317,783
recognition,8.755329045350663,783
laissez,4.403592132497579,783
soldiers,-3.957341242581606,782
crowd,-6.672209558659233,782
weapon,1.255087887053378,782
defending,-0.5320269665680826,782
vital,7.680320667146589,782
realized,2.177644338342361,782
securities,0.764863483607769,782
india,1.896174958907068,781
suffering,7.931734958605375,781
pentagon,-9.898537596222011,781
comprehensive,0.5749047454446554,781
scholars,-1.5674416462425145,781
watching,1.252843894995749,781
begun,-0.7678601687657647,778
expert,-4.8110778911504894,778
hurt,7.509695892455056,778
clients,0.2449060626677237,778
electric,0.7438488104380667,778
originally,-6.161082392092794,777
anywhere,4.7916246159002185,777
properly,4.979593717260286,777
privately,-0.4839059299556538,777
novels,2.353545162943192,777
faire,4.412756256991997,777
recession,0.6497293281718157,776
user,2.936112987808883,775
represented,-0.7575058611109853,775
humanity,8.292631316115148,775
marxist,4.004259696579538,775
defeat,-8.476355432299897,774
newly,-7.3170492050703615,774
substance,5.244107187812915,774
perfectly,8.72977107251063,774
centuries,1.5286527313292029,773
combination,9.95633602165617,772
wisconsin,-13.84444606071338,772
northern,-5.885874487401452,771
pornography,2.994318137411028,771
prescription,3.6773417089134455,770
diversity,10.421447019209154,770
hero,-3.766156697645784,770
consensus,1.286956669064239,770
prosperity,8.342815699754283,770
treaty,-5.956054887268692,769
struck,-2.948122936533764,769
concludes,1.9988172067096457,769
neighbors,-0.1168788755312562,769
twitter,-9.641433470882475,768
describe,6.105887249112129,768
superior,6.699582775239833,768
offices,-6.070492490660399,768
attempted,-3.953495639027096,768
relationships,12.31426335289143,768
carefully,0.7385683554457501,767
editors,-4.86880515050143,767
estimate,1.517900819890201,766
dramatically,2.7446751778479666,766
evolution,9.718372591771184,766
manager,-10.744569763308393,765
refuse,2.8179150046780705,765
planet,3.364488744409755,765
deficits,0.3210701583884656,765
joint,-10.793944238161204,764
answers,3.966090583708137,764
alliance,-5.146977945230901,764
sorts,9.399465808062814,764
satellite,0.8651049705222249,763
attorneys,-7.7248832491459325,762
adopt,4.910835552494973,762
closer,1.5231570352916606,761
fixed,8.795228143339045,761
adding,3.3808606571983546,760
trip,-6.053955033421516,760
politician,-2.403926784289069,760
ranging,0.1587558202154468,760
married,-0.2703706035390496,760
neighborhoods,6.26727073447546,760
forget,4.141665223869495,759
season,-6.731237514060922,759
mccain,-15.117213679943234,758
racism,3.7841746252961457,758
genetic,8.923371309530921,758
korea,-2.6504010594217107,757
earn,8.946322083473206,757
electricity,5.845718734432012,757
steps,-1.3360556093975902,755
resolution,-10.20978666935116,755
simon,-7.209686960559338,755
complicated,8.54956875066273,753
maryland,-10.964355480042286,753
harry,-8.64532076753676,753
bond,0.5435622571094427,752
weekly,-6.592656371416524,752
comparison,5.17475258349441,752
conviction,-1.2326974011957643,752
permission,-1.945602924155537,752
closely,2.0144017736893147,751
latin,4.19376899395138,751
enterprises,4.867088351515122,751
arrived,-6.980632820283063,750
adam,-1.9451848592143504,750
flow,9.239975003991276,750
device,5.2441817890212405,750
cato,-8.082113430835307,750
stone,-5.5257869847118855,749
findings,-0.5703290664823726,749
whites,3.588501266436652,749
clause,-1.2519889700924978,749
wake,-7.289481778861955,748
nasa,-6.229724687058479,748
chemical,6.53701451071538,747
influential,-2.776706969598308,747
pacific,-5.864311783923768,746
aclu,-10.743436304153876,746
accurate,6.29306933353655,746
heritage,-0.6752288598800078,745
roads,4.464375107549131,745
graduate,-0.2416697674198076,744
confidence,5.382804355118424,744
justified,5.630550191504881,744
rely,5.514824299723841,744
economies,8.4695233986713,743
unusual,1.6877270406112077,742
predicted,-0.8571780832717195,742
wild,4.023414897266775,742
pandemic,-3.185595957795158,741
terror,-4.70787673140876,741
strength,6.153851282084361,741
utility,5.990249477792531,741
shape,8.138841279200278,741
giant,-0.9742476468672976,740
anybody,4.554758728481829,740
techniques,8.40694546699524,739
infrastructure,7.195309702306986,739
lands,3.7283238319214433,739
chosen,2.4232357521541417,739
define,10.16059483587742,739
checks,1.7826166924205609,738
library,-4.743981481995434,738
houston,-7.807030415046029,738
humans,9.57217881642282,738
supports,0.3304383010836318,737
vehicles,2.160658834502101,736
falling,4.665112592745572,735
faces,-3.3494213009253144,735
hospitals,2.1965896198526025,735
developments,3.3339729430153966,735
encouraged,4.528957141097635,735
interpretation,4.536353310759296,735
zone,0.5835817486513406,734
mainly,5.264783610240556,734
formed,-4.1992585707921535,734
artists,4.475831743708113,734
sending,-2.909098332747817,733
costly,8.108036806806922,733
dealers,3.2091094753996003,733
follows,1.3958948482759297,732
complaint,-6.221956323366612,732
scientist,-3.21622907766141,732
harassment,-0.2984209293499589,731
terrorist,-5.102504695882089,731
discussed,1.9553438712609927,731
literally,3.257345936144702,731
swiss,3.142357679695124,731
senators,-14.1244304664433,730
faster,5.591901586623862,730
underlying,10.23043123120442,730
receiving,0.4245554136577993,729
plot,4.356086987041635,729
maximum,4.329974127467722,728
text,0.1676688860170543,728
impeachment,-12.000401692464948,727
helps,6.856173395819496,727
monthly,-6.18137283436954,727
fill,1.853112022159621,726
constantly,4.3061149512650445,726
daughter,-4.857987585739465,726
flat,0.1143794374074786,726
racist,-1.2829935064073652,725
violated,-2.325209269532934,725
behalf,-3.0786070677277166,725
andrew,-13.9616509671323,725
wealthy,7.93530343961902,725
remarkable,2.256001864443533,725
flight,-4.749357711756602,725
contains,2.819344464340247,724
pure,11.595187668688595,724
tool,7.9308280502446,723
encouraging,6.53011986380443,722
managers,0.748209314304404,722
suffer,7.765495495928917,722
mises,3.918199293431826,722
permits,2.5290477704256773,721
unconstitutional,-3.4130063933553174,721
delivered,-8.471939837094396,721
accounting,-2.280810936819762,721
coffee,1.6100797629915178,721
please,0.5002613326068968,721
beer,0.5092317154631019,721
formal,0.0222670081129763,720
proven,8.266140670166351,720
pays,3.3755793860182166,720
permitted,1.7150409537134692,720
careful,5.741440284837154,720
preferences,6.959949954296462,720
mixed,4.246134453453124,719
improved,6.635384431399871,719
cycle,1.6857328929472717,719
provisions,-0.8965975447790697,719
fashion,6.700741090695374,718
targets,1.3870319303823635,718
moscow,-12.414395222906023,718
regional,-3.405699511640705,718
walk,1.6067463719446096,718
procedures,3.531675417209044,717
involve,10.106858480721712,717
physicians,1.7467978763743304,717
earnings,6.305142921861261,717
soviets,-0.0187214268371462,717
prospect,3.717959673609585,716
dependent,8.762897122418508,716
charter,-3.432140305405482,715
compelling,5.432503388961777,715
strange,4.242051538662054,715
parent,2.0664923050935613,714
accident,0.8520030993968248,714
spectrum,3.658901674672961,713
quoted,-9.744124423130415,713
elite,3.684487268415978,712
prize,-4.13639209093526,712
jefferson,-6.642130239866674,711
balanced,-2.5678130206651986,711
reflect,8.875436105241533,710
forcing,2.39464618684724,710
chain,-3.177047807723284,710
feminist,-1.0448100401554257,710
functions,7.625975577859208,710
aggressive,1.2885312943253666,709
incomes,7.67160283238627,708
temporary,2.198045057477429,708
rail,-1.0276003305334598,708
steve,-11.539184954366648,707
destroyed,3.110044418368489,707
tiny,1.2726483577280303,707
broke,-9.347665970562955,706
attempting,-0.0288564646616578,706
band,-4.9575624405406415,706
districts,-1.5727841430343688,706
succeed,3.933313916320913,706
solar,3.521246550808428,706
friendly,0.987508525049634,706
complaints,-4.105613775202073,706
creates,11.509102081414312,706
alive,3.3258213489316404,705
scores,-0.8487567898118868,705
category,5.909767959266901,704
surprisingly,0.6101744384213816,704
feds,-4.0056542553938925,704
domain,2.220332801574841,704
allegedly,-5.5169800645671785,703
boys,-2.6136763636022806,703
concerning,0.7829720517620444,703
naturally,11.218529317062348,703
conversation,-2.645727710332721,703
milk,3.1412620875635184,703
consistently,1.6266349765937775,702
pieces,1.2500122939236462,702
carrying,0.3199699696269817,702
fields,6.481758050969802,702
deals,1.7981542362831533,702
experienced,5.635402565822005,702
altogether,6.101210447959602,702
narrative,4.22699948088848,701
village,-3.672094287467189,701
absolute,7.858861467801034,701
shares,4.21243344899267,701
experiences,8.104986904421821,701
suffered,-0.2038103318191133,701
bell,-6.4832422733306885,701
obtained,-3.1860771902138367,700
copy,-3.1688559524627635,698
round,-6.731823111651465,697
bias,2.54043137494591,697
invest,9.784797035623342,697
offenders,0.4643893358297646,696
territory,1.891420590924099,696
morally,9.976558351889253,696
consideration,3.04729581088759,695
ethical,8.620410052360967,695
bound,5.2922137778950855,695
nomination,-12.85152151226066,694
alan,-9.16122670401819,694
dozens,-2.8757336958078668,693
branch,-7.694059412635397,693
interstate,-2.938255701912567,693
penalty,-1.156556413974613,692
thesis,5.322152983848355,692
mine,2.99358704558108,691
heads,-5.80712856980972,691
screen,-1.0151853701099751,691
sitting,-6.472536100889556,690
supplies,4.581862627906958,690
headed,-5.932167946128175,690
emerged,-2.5893443631066475,690
pension,-0.2964682494057342,690
thousand,0.3934625645633787,689
propaganda,0.11699920729734,688
genuine,9.12085089663742,687
ongoing,-0.3736788747773971,687
abandoned,1.0948114983038977,687
entered,-6.684418780030683,686
guess,4.531894766318146,686
broadcasting,-2.189796978433151,686
edited,-4.783572686137632,686
incident,-7.881442187121138,685
daniel,-10.70544932881603,685
edward,-10.897179084364325,684
publications,-1.3221122875111178,684
businessmen,3.0445092543959618,683
mandate,-1.2898456268012524,683
somewhere,2.1560686570592225,683
taylor,-12.869742105714977,682
remaining,-1.202973090112209,682
weak,5.738491694792174,682
explicit,5.864078766200692,682
replies,-1.7000958437565714,682
affected,5.61425120261265,681
penalties,3.193446464836597,681
warren,-13.156222330406308,680
phrase,1.487233242020011,680
manage,9.692127991496818,680
command,4.109016154427081,680
besides,6.900231970008463,680
poole,-4.501296739792451,680
enacted,-7.526015093782917,679
universe,9.825514358002692,678
involves,8.17046586284414,678
opinions,2.449232666287571,678
saved,3.5957856778404675,677
fairness,0.577378962887451,677
manhattan,-6.588424624176696,676
shortly,-12.947093290742488,676
knowing,6.803334456606535,676
favored,0.0800760868005454,676
campaigns,-6.926746898563579,675
subsidy,4.1239013792946935,675
scheduled,-11.1013023420237,674
conclude,6.13049060665071,674
tendency,8.841555677819997,674
preserve,8.01998552668374,673
financing,1.5849551728460938,673
threatening,-1.4354760099668056,672
tale,-0.1692196261137724,672
challenged,-3.8479466526332544,671
carbon,5.851364359376021,671
demonstrated,5.42434321413748,671
individualism,9.651400527684018,671
factory,0.7479760248679668,670
expenses,3.834731670795009,670
scope,6.945033656898886,669
broader,6.311463629070204,669
illness,6.5296327215619385,669
pictures,-0.7739126523956656,669
fought,-3.358383526210673,669
critique,3.861374695785344,669
providers,4.254260917659849,668
williams,-9.681333506698138,668
generated,5.1858351000119,668
smart,9.447731443331577,668
pursuit,9.115121726645157,667
girls,0.310998999455478,666
moderate,1.6149456552229822,666
modest,3.4668583692982797,666
fish,3.4455145952524617,666
violations,-0.8490886066574603,665
attacked,-5.567572669126093,665
complained,-7.335213995655067,665
walter,-11.106318933074364,665
presumably,5.136623079190031,664
protests,-10.010904651600868,663
movements,2.639199724653736,663
greatly,7.00192736228928,663
attractive,9.310425765812395,663
apartment,-1.680708027095534,662
conservatism,2.5053976892959327,662
administrative,-4.464326012413949,662
bodies,4.101612060912885,662
discipline,10.802091039717196,662
guidelines,-1.7673968479502946,661
demonstrate,8.013996733818203,661
import,5.064003688690718,661
transition,-1.2934715535957366,659
crack,-2.906592453306075,659
indicate,3.1142701216740534,659
miami,-11.997096423059702,659
catch,1.7107298468472436,659
underground,1.3457234650850296,659
train,-3.9945323100546375,658
introduction,2.171584903728217,658
tactics,-1.8842404676252045,657
link,3.2365867893677205,657
assumed,5.247273091459647,657
islamic,-6.592202037572861,656
embrace,6.4861207944341,656
appointed,-12.248893670446703,655
stephen,-10.537556585622951,655
memory,5.081305684056133,655
philadelphia,-14.080625653266909,654
hired,-4.692215920309536,654
prosecution,-4.648923443397507,654
viewed,4.784055816242471,654
hitler,-5.1708775711013,654
subsidized,5.316372027853504,654
enjoyed,3.9030006756074727,654
copies,-2.508079753024504,654
happiness,11.653114712098612,654
dedicated,3.1962851306889206,653
rapid,2.6606413952540606,652
interference,5.914278600772377,652
minded,6.581624704762362,652
violate,2.416882263030857,652
moves,0.3658679679501802,651
seized,-4.01709968096111,651
regularly,-8.000390592962503,651
personnel,-2.421422677813098,651
walker,-12.743359706364572,651
maintained,3.9977372258435935,651
mutual,5.873278183746152,651
resulted,1.5475824247696437,650
missing,1.881606831913814,650
letting,3.672452541068196,650
cuba,-3.570882336993236,650
suicide,-1.2495779760065489,649
viewers,-0.0496789223980158,649
commodity,8.547438540495932,649
younger,2.359380017966032,648
diego,-6.868825965793803,648
departments,-1.706526243884582,648
programming,3.4228345155715942,648
handle,6.5256638036808,648
intent,0.2956875144154764,647
pull,1.550378844840452,646
coal,3.312860413687304,646
medium,7.847198796342127,646
shopping,3.0257924823090434,645
sharing,5.600023143924773,645
boom,0.8670862295548432,645
hotel,-7.506467593368143,644
hostile,3.9281300571165048,644
serves,4.082192640926223,644
vouchers,1.938576450222172,643
offensive,1.6199393013957888,643
spokesman,-13.039961030473933,643
talked,-1.7510902676731348,643
inherent,10.949448862927966,643
generate,9.574312520911915,643
afghanistan,-7.561990779824555,642
narrow,4.988671580795199,642
drink,4.407083447091281,642
throw,3.8854959250311367,642
achievement,8.690595392312389,642
fresh,2.233174271997996,641
stood,-5.768882208969444,641
improvement,5.420570230053272,641
diseases,8.89095535245724,640
ticket,-8.738002510275692,640
generations,3.50713703467045,640
talks,-6.195661920588464,639
surprised,-2.4760275485459715,639
facebook,-6.382773946970701,638
compromise,-1.08210440678522,638
borders,2.7622312884777784,638
founding,-4.464026463450864,638
raises,2.7209313665516675,638
economically,10.628063232637942,638
noting,0.5705937657039613,637
operators,0.4489281725836918,637
participants,-2.0613937903544866,637
keeps,3.5832968754693866,637
promising,-0.1874454694334417,636
website,-8.195220712805167,636
golden,-4.6863218389917165,636
guaranteed,6.01211053179577,636
cheaper,10.0329046449624,636
proponents,2.051653170026839,636
exposed,4.689118020876776,635
tries,1.571162932435982,635
pulled,-5.819831619155593,634
inevitably,9.267173808068035,634
contribution,5.319297901449318,634
inner,4.377020755084232,633
brother,-5.572177110239863,632
debates,-5.427868944592774,632
assessment,0.1275745194870978,632
sentences,-1.436993192473892,632
firearms,0.8544374755583704,632
master,2.514941787347197,632
sanders,-12.821816616691647,631
criticized,-5.25359287566971,631
angry,-5.516121894586831,631
reference,3.477956935064867,631
venture,4.31695335614495,631
profession,6.210215167913702,631
marx,2.7414624774828558,631
sanctions,-0.044521375093609,630
electoral,-6.822561897803098,630
eager,0.9244528713752516,630
jews,1.894841599976644,630
excessive,7.049833590164781,630
personally,-2.291719730244949,629
label,0.7258523659547791,629
justification,5.774547620851081,629
investor,6.73360040364787,628
perform,7.467030968284234,628
railroad,-5.229950785404071,628
subsequent,-4.414730069926009,628
essays,1.0729339253157375,628
nader,-7.20730615046341,628
transactions,9.309989892877638,627
soft,2.47632228967268,627
gary,-9.881433841306716,627
disagree,3.994772790465504,627
edge,2.293170237215236,626
exposure,7.823841929319315,625
processes,11.457372876815498,625
sophisticated,12.268526915606344,625
nonprofit,-0.6363169940887019,624
violating,-2.221526136156172,624
striking,0.3682409579632804,624
forfeiture,-0.5195796226034872,624
bruce,-10.03891649399884,624
psychology,6.660169073496945,624
substantially,6.2114414263051,623
barbara,-9.442317264329176,623
invasion,-3.968696675379761,623
convince,3.141966622788459,622
grade,1.2953837728127835,622
taste,11.653800813946871,622
dole,-11.363690629368648,622
teaches,2.0205665985122323,621
topic,-1.0806986787356436,620
dismissed,-5.436445537721738,620
meetings,-10.142429621424526,620
physician,-1.4551385738304816,620
messages,-1.9683984471485017,620
camp,-8.443847746122628,620
blind,4.919571674283361,619
louis,-11.53777848300524,618
coercive,10.425527240236988,618
inquiry,-4.02137019042857,617
biological,9.913615104742348,617
touch,3.234644992277026,617
promoting,3.821051299397368,616
drew,-7.994804449379444,616
gained,1.142336557561066,616
advantages,10.3348535989644,616
collect,4.280454096151516,615
openly,-7.592729858821258,615
roll,-3.0284772810991853,615
eric,-11.703705559019,615
prohibited,2.6323557421565056,615
aviation,-5.934200421441346,615
demanding,-1.0771216357825324,615
participate,1.9524643926415592,615
emissions,3.776831388473511,614
customer,2.5252275741659105,614
intelligent,10.37523188162595,614
premise,8.011215469101444,614
quotas,2.1933109329547733,614
dominated,-1.3382693886524066,613
remarks,-6.93332810793072,612
foster,-1.3999008093960583,612
atlantic,-9.572857105406,611
profile,-1.8981701442971823,611
strict,3.341407070402056,611
display,2.5937885539606214,611
occasionally,2.721123846247792,611
failures,4.325096138636582,610
skeptical,3.106264361180365,610
handed,-2.534056941047311,610
barely,-2.3205948853865266,610
academy,-7.964064707513899,610
description,5.465824749553576,610
commit,3.0309743378893472,609
index,1.6785736251622438,609
baseball,-6.45492890290916,609
bars,-1.5953128946130164,609
truck,-3.638860997627489,609
airports,0.3194786466192454,609
impressive,2.76450116338674,609
hiring,-0.7515841030981392,608
expenditures,1.6189294285140932,608
communication,7.467162022832781,608
educated,7.285853936336935,608
urged,-7.235971303191036,607
publisher,-6.858613296819385,607
award,-8.89393863058649,607
seattle,-11.579067450482398,606
gray,-6.339403691701591,606
consequence,9.834212891757488,606
recommended,-5.03640443761833,605
terrible,3.689878243720159,605
moon,-5.893376940395683,605
consciousness,9.933659525209803,605
suggesting,1.258922278182581,604
targeted,1.3943592114374042,602
asian,2.6580240892944857,602
chose,-2.553391747176647,602
cites,-2.551606256980449,602
roots,3.970487265381962,602
plays,1.249046479118988,602
scenario,3.0711681190878157,601
citing,-9.473311046138406,601
restrict,5.611805910360999,601
listen,1.0730496607720852,601
drawing,0.9956277490127832,600
iowa,-15.5020336615853,600
terrorists,-1.827874546404928,600
compulsory,3.098339875228703,600
feels,5.251125364098698,600
licenses,-0.7366593535407446,600
virtues,11.391441074665636,600
rush,-1.4990639294555876,599
depend,5.163427744904766,599
pricing,7.064728721510619,599
environmentalists,2.051732186577283,599
acceptable,9.03232093830593,598
obamacare,-4.607266257691663,597
river,-5.017212220758665,597
presents,3.452976015396416,597
picked,-3.4365170070086606,597
mining,4.424681186676025,597
scholar,-3.427618789370172,597
categories,7.1417218096903525,597
jewish,-3.3838207809603773,596
contain,7.4628831705776975,595
sweeping,-2.0640792241320014,595
applications,1.2339426678372547,595
cell,-0.6213144985958934,595
hoover,-7.619435142842121,595
protesters,-10.600240840343758,594
mile,-3.3538195523433387,594
minorities,5.2041110182181,593
excess,9.332824492710644,593
nowhere,2.660096410079859,593
assuming,8.484585759229958,593
indians,2.4423676539154258,593
insisted,-3.252486109966412,592
reject,5.725536603014916,592
buyers,6.43080656795064,591
prisoners,-4.249582306481898,590
whenever,3.873290341347456,590
seemingly,5.720250103971921,589
cooperation,6.573393995990045,589
cards,-2.134917685529217,589
immigrant,1.836803624406457,589
extend,4.75461981468834,589
pleasure,11.776968902857334,589
output,9.241500937496312,588
explaining,0.7959474623203278,587
officially,-10.664092177525164,586
hampshire,-6.566504248883575,586
horror,0.0857728933915495,586
reaching,1.122369526536204,585
vaccine,0.1310364119708538,585
harris,-15.65809851710219,585
perceived,6.871171812526882,585
comic,-0.4872963230591267,585
channel,-1.9634986964520067,585
logical,7.4175671335542575,585
evening,-12.6136509263888,584
tested,1.1019949436886236,584
diverse,7.951133625436341,584
participation,3.1950988073367625,584
gulf,-4.064804096124135,584
stable,11.0578376542544,584
falls,1.3707171778660268,584
statute,-2.8832552467938517,584
blow,-2.6298741020727903,583
imports,4.543234453070909,583
surface,3.492882160586305,582
cameras,-3.3157613546354696,582
acres,0.4419645185116678,582
export,5.748448524391279,582
bomb,-4.233621779480018,581
fault,5.163479844108224,581
length,-0.5256996208918281,580
attract,5.963616697088582,580
lobbying,-4.74676479306072,580
random,-3.498644866514951,580
artificial,7.760760150089482,580
mortgage,1.941461722220993,580
freely,8.12627887702547,580
forever,1.4347071252996102,579
alaska,-11.51980846794322,579
worldwide,3.904725819942541,579
overseas,2.270335584762506,579
operated,1.3902845197590068,579
codes,1.111761373933405,579
maintenance,5.52880818140693,579
ralph,-8.109208159032278,578
jerry,-14.129871530574746,578
retail,3.1922942938981578,578
presidents,-8.27270960889291,578
afraid,4.401727838092484,578
purchased,1.052040277980268,578
integrity,7.016388248186559,577
arab,-1.013370372413192,577
fate,2.461249216692522,577
contribute,9.560625095386058,577
hidden,7.165590508491732,577
google,-3.8409573219250888,576
fallen,1.886248683091253,576
chaos,4.792941442457959,576
mobile,1.8397155723068863,576
chances,2.9994547655805945,576
discover,6.8323912290507,576
episode,-6.335479554720223,576
utilities,2.173507440951653,576
divided,-1.1289936053944984,575
prospects,3.993171301437542,575
located,-1.7768728657974862,575
bennett,-8.713089082506485,575
goldwater,-12.554553227499127,575
legacy,0.2175670103169977,574
connecticut,-12.49443732574582,574
absurd,7.383015402941965,574
insight,8.873904797714204,574
sensitive,8.116926607210189,573
congressman,-14.576423093909398,573
upheld,-4.195986890699714,573
contained,0.0195201402966631,573
discovery,3.886851331219077,573
starts,-0.4627086003310978,572
confirmed,-7.84942045295611,572
municipal,-1.4401040258817377,572
cohen,-8.66050890320912,572
tends,6.955840824171901,572
wind,2.128275965573266,571
reverse,3.4156529516913,571
considers,1.6128088149707764,571
concepts,11.552700090454891,571
hair,-0.1865826246794313,570
necessity,9.060229891212655,570
super,-6.081708912272006,569
lincoln,-12.752050223993136,569
downtown,-3.2132188121322542,569
appreciate,9.354204048227984,568
burning,-0.4062565760686993,567
slowly,4.967233760049567,567
gingrich,-12.952746129129082,567
tank,-4.38127023447305,567
expectations,9.03154935524799,566
appearance,-3.798034421633929,566
lobby,-3.955105136148632,566
dominant,4.217024736339226,566
objects,11.369500627741218,566
bailey,-3.6247240523807696,566
reasoning,6.184969815891236,566
assumptions,8.286485489690676,566
forum,-8.650272584869526,565
reportedly,-16.758505531717674,565
towns,0.905071779503487,565
fortune,-1.1099499927368015,565
lists,-2.2294285614043474,565
agreements,2.210039615398273,565
voucher,0.3910898500471376,565
endorsed,-8.580091879470274,564
offense,0.7383626261726022,564
prohibit,1.4558302473451477,564
colleges,4.34119151183404,564
philosopher,0.333672197535634,564
likes,-0.3062268507201224,563
amid,-5.832129789283499,563
willingness,5.401543255429715,563
solid,3.5458408212289214,563
arbitrary,6.416883529163897,563
deputy,-15.994196907617152,562
defendants,-3.8154118603561074,562
sick,5.260743269696832,562
asset,5.3934189742431045,562
regarded,5.049939350152272,562
evident,3.84053387993481,562
atmosphere,6.556688975542784,562
fantasy,4.779447270557284,562
stimulus,-3.4793138932436705,561
warrant,-2.060229265014641,561
thoughts,4.262689765309915,561
existed,3.668273878429318,561
forest,-3.6453949282877143,561
insist,4.521674084011465,561
planners,3.007165119081037,561
unprecedented,-0.9840267286635936,560
settled,-2.357187899760902,560
approximately,-2.795618015574292,560
passengers,-1.321028667734936,560
carriers,1.9752843860405849,560
annually,-2.1259569971298333,560
marginal,9.269104469101876,560
assembly,-11.30178872391116,559
strikes,-2.911317185644293,559
theater,-3.686572017148137,559
laid,-1.69054427894298,558
flag,-5.070874444209039,558
faculty,-5.068433482432738,558
likewise,-1.2813876020954922,558
exclusive,4.830869313023868,558
element,8.79089976195246,558
situations,9.401510425610468,558
fundamentally,10.39863845257787,558
oliver,-7.720956085890066,558
shortage,5.996641345787793,557
limiting,4.183180624502711,557
attracted,0.387623805552721,557
ordinance,-4.860374003299512,557
vermont,-9.367506744456476,556
restaurant,-3.832922113302629,556
acknowledged,-1.463480939128203,556
boost,1.6680989393498749,556
stalin,-4.446183262916748,556
trials,-2.2749844647478312,555
demanded,-2.7147570089437068,555
ride,0.3921106081688776,555
extension,2.249768192181364,555
empty,1.0062036542221904,555
profitable,8.42854797031032,555
privilege,2.7797868158086203,555
criteria,4.671419550664723,555
warming,2.4843586415518075,555
frequent,-1.231773133855313,554
sharp,-0.4784083949634805,554
dangers,7.579141214955598,554
distributed,1.4269545321876649,554
membership,-2.440706465684343,554
analyst,-8.364418738754466,554
valid,7.443721762858331,554
sued,-6.861333986744285,553
eliminated,3.381210070452653,553
crash,-4.759007676271722,553
cannabis,1.2155486757401377,553
authoritarian,3.817142967600376,553
psychiatric,2.551088305655867,553
acknowledge,6.578522156458348,552
optimistic,2.905298863595817,552
roger,-11.821948309778236,552
thirds,-1.5607228444423529,552
performed,1.9736795460630676,552
framework,7.393129670592316,552
barry,-11.128512343857436,552
causing,6.5298524596728384,551
wear,2.1935708126984537,550
completed,-3.527155968709849,550
connected,5.492953174747527,550
honor,0.0526743944501504,550
discussing,-0.6046597507083789,550
admits,0.983351781964302,550
predict,5.787504022300709,549
spot,-0.4283893816173076,549
payroll,0.1518735371646471,549
missiles,-1.0709685697802342,549
routinely,-4.318165901233442,549
challenging,-2.0598542185034603,549
dispute,-0.4845544022973627,548
route,0.7676963210105896,548
attend,-0.7378410605888348,548
phase,-2.3529247120022774,548
gathering,-6.056970641948283,548
partner,-2.0048697303282097,548
credits,4.924814414698631,548
combat,1.92320548184216,547
cigarettes,2.0301433712011203,547
channels,3.650981151033193,546
litigation,-1.3530816766433418,546
significance,7.523055958998157,546
socialists,-0.3369011327740736,546
louisiana,-14.14002286811592,545
motivated,5.578626078553498,545
tremendous,4.4840308817802,545
cigarette,-0.1892612802330404,545
motion,-8.547323282575235,544
ideals,7.034745426150039,544
bankruptcy,-3.5967097195098177,544
publicity,-2.9293073907028884,544
automobile,6.151118903188035,544
deadly,0.1635027527809143,543
reserves,5.225805255351588,543
metal,4.225672965418198,542
seeks,4.0202334731584415,542
pointing,0.5210158583940938,542
patterns,9.600933788809924,542
collected,0.3625177163630724,542
nick,-7.092950502817985,541
referred,-1.5318572954274714,541
producer,-2.5689272107556462,540
implies,9.546585363335907,540
cleveland,-10.3720970810391,540
root,4.141691670985892,540
succeeded,-0.1756009142845869,540
lawsuits,-3.22674587846268,539
gasoline,3.801889218215365,539
preferred,5.468923960346729,539
declining,5.418745891423896,539
medicaid,-0.2332106259782449,539
produces,9.946823526988736,539
marked,-2.5969344694167376,538
restaurants,2.00406329811085,538
repeated,-6.379844757611863,538
berkeley,-6.61809706594795,538
conservation,2.798457810655236,538
negotiations,-6.49480472272262,538
qualified,1.7116213361732662,538
maintaining,7.942672727396712,538
witness,-7.259787357412279,537
exempt,3.671392111573368,537
newsletter,-6.067072454839945,537
muslim,-2.014858259790344,536
gang,-7.265495573636144,536
approaches,7.469346236088313,536
retired,-8.720917157712393,536
socially,8.705976297031157,536
upper,0.3463750779628753,536
defenders,0.0862978269578889,536
tape,-6.790167325409129,535
plain,6.623472545528784,535
civilian,-1.792130482615903,535
harmful,12.323319987626746,535
enforced,3.93913361383602,535
sympathetic,1.2630731909302997,535
elect,-11.618181180790998,534
executives,-5.2051595976518,534
austrian,3.265391840133816,534
ignorance,10.056336209643632,534
lessons,1.951819028123282,534
